key,occurrenceStatus,scientificName,species,dateIdentified,decimalLongitude,decimalLatitude,coordinateUncertaintyInMeters,year,month,day,eventDate,issues,modified,individualCount,identificationRemarks
4014871079,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2023-01-06T19:36:46,-3.015385,53.653147,2.0,2023,1,6,2023-01-06T11:29:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-01-07T13:51:20.000+00:00,,
4029261512,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2023-02-06T19:25:14,-6.112364,53.288512,23.0,2023,2,6,2023-02-06T16:02:55,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T06:19:08.000+00:00,,
4039278498,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2023-02-16T15:47:15,-5.729261,54.671819,,2023,2,16,2023-02-16T12:14:54,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-16T17:57:08.000+00:00,,
3456521601,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-01-11T14:40:27,-5.738825,54.675267,,2022,1,11,2022-01-11T12:04:07,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-01-11T15:36:27.000+00:00,,
3468712021,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-02-08T20:11:26,-5.738846,54.675184,,2022,2,8,2022-02-08T10:03:43,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-02-08T22:14:02.000+00:00,,
3859882956,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-03-25T20:47:53,-6.059755,53.147186,20.0,2022,3,25,2022-03-25T13:24:48,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-09-21T14:29:51.000+00:00,,
3859372961,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-03-29T19:36:12,-6.059797,53.147281,22.0,2022,3,29,2022-03-29T13:24:39,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-09-21T14:25:17.000+00:00,,
3759411324,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-04-09T05:56:47,-4.09106,53.26207,,2022,4,8,2022-04-08T13:43:23,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-04-09T09:36:24.000+00:00,,
3759721142,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-04-16T21:05:13,-6.224713,54.099533,,2022,4,16,2022-04-16T16:48:56,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-04-16T21:32:11.000+00:00,,
3764148689,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-04-23T19:11:05,-5.618845,54.676785,,2022,4,23,2022-04-23T11:50:00,['CONTINENT_DERIVED_FROM_COORDINATES'],2022-04-23T19:21:25.000+00:00,,
3784762448,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-04-23T20:21:49,-5.618345,54.676893,,2022,4,23,2022-04-23T11:07:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-05-23T15:14:45.000+00:00,,
3784995436,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-05-02T16:33:14,-5.732856,54.672473,,2022,4,29,2022-04-29T17:22:19,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-05-21T07:38:56.000+00:00,,
3802439504,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-05-27T16:16:14,-5.439138,54.454128,4.0,2022,5,14,2022-05-14T16:32:52,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-05-27T16:22:33.000+00:00,,
3802334499,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-05-27T16:17:51,-5.622925,54.55882,4.0,2022,5,15,2022-05-15T16:24:35,['CONTINENT_DERIVED_FROM_COORDINATES'],2022-05-27T16:19:32.000+00:00,,Egg sacs of Atlantic dogwhelks - very cool!
3802353022,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-05-22T18:41:50,-5.959113,54.972388,,2022,5,22,2022-05-22T10:36:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-05-23T12:13:35.000+00:00,,
3802560109,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-05-22T19:24:08,-4.608447,53.422198,488.0,2022,5,19,2022-05-19T19:21:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-05-22T19:46:53.000+00:00,,
3859082463,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-05-28T14:29:07,-4.65095,53.287542,201.0,2022,5,28,2022-05-28T12:54:09,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-07-05T20:31:20.000+00:00,,
3860415212,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-06-03T10:33:34,-5.533156,54.622103,,2022,5,23,2022-05-23T15:51:17,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-06-03T13:59:39.000+00:00,,
3826964073,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-3.173401,54.078895,28.0,2022,5,2,2022-05-02T00:00:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",2022-05-11T00:00:00.000+00:00,1.0,
3874318320,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.421547,54.175519,7.1,2022,5,7,2022-05-07T00:00:00,"['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INDIVIDUAL_COUNT_INVALID']",,,
3860211360,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-06-04T13:01:16,-4.08594,54.817033,1600.0,2022,6,4,2022-06-04T13:49:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-06-26T18:35:12.000+00:00,,
3860639475,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-06-05T14:52:09,-4.04025,53.310332,31.0,2022,6,2,2022-06-02T07:07:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-07-05T20:23:45.000+00:00,,
3860276517,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-06-05T17:07:23,-3.174846,54.072924,,2022,6,3,2022-06-03T18:01:10,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-06-05T19:39:16.000+00:00,,
3860472281,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-06-11T18:09:47,-4.336339,52.217646,256.0,2022,6,7,2022-06-07T13:50:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-06-11T18:34:06.000+00:00,,
3858690444,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-06-12T20:33:49,-5.823086,54.650711,,2022,6,12,2022-06-12T16:31:16,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-06-13T12:51:51.000+00:00,,
3966472438,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-06-13T12:51:33,-5.823086,54.650711,,2022,6,12,2022-06-12T16:31:26,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-11-13T22:04:41.000+00:00,,Eggs of dogwhelk
3858907086,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-06-24T10:41:47,-4.089827,52.416457,8.0,2022,6,24,2022-06-24T11:41:18,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-07-05T20:23:15.000+00:00,,
3873207928,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-07-24T10:54:26,-4.634643,53.317137,2.0,2022,6,13,2022-06-13T16:24:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-07-25T13:00:55.000+00:00,,
3903137696,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-09-08T20:47:10,-4.634651,53.317141,2.0,2022,6,13,2022-06-13T16:24:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-09-10T11:37:24.000+00:00,,
3903477267,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-09-09T18:09:02,-4.618657,53.276269,2.0,2022,6,10,2022-06-10T11:11:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-09-10T10:33:45.000+00:00,,
3988718602,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-10-17T10:22:28,-4.636061,53.317155,2.0,2022,6,13,2022-06-13T16:04:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-12-01T17:38:56.000+00:00,,
3859615216,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-07-05T00:00:17,-4.401612,54.210922,11.0,2022,7,3,2022-07-03T21:36:41,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-07-05T05:33:05.000+00:00,,
3874078459,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-07-18T11:43:47,-4.58628,54.76001,8.0,2022,7,18,2022-07-18T12:43:24,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-07-20T18:49:43.000+00:00,,
3902132867,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-07-26T18:18:08,-4.501556,52.818935,645.0,2022,7,26,2022-07-26T19:01:10,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-08-31T15:13:39.000+00:00,,
3881501129,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-07-29T15:25:52,-5.626553,54.56012,5.0,2022,7,29,2022-07-29T16:00:49,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-07-29T17:00:18.000+00:00,,
3892326493,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-07-31T09:26:45,-5.738858,54.675071,,2022,7,29,2022-07-29T17:46:02,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-08-11T12:42:06.000+00:00,,
4011571528,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-08-06T20:03:37,-3.040142,53.443016,33.0,2022,8,6,2022-08-06T15:48:10,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-12-30T12:23:31.000+00:00,,
3961338528,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-08-14T19:27:33,-5.625147,54.55985,4.0,2022,8,14,2022-08-14T19:43:24,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-10-26T13:35:45.000+00:00,,
3988476515,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-08-17T21:22:47,-4.218121,53.318513,160.0,2022,8,10,2022-08-10T14:58:34,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-12-01T17:44:39.000+00:00,,
3902319135,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-08-17T21:37:49,-3.831138,53.326949,517.0,2022,8,5,2022-08-05T04:40:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-08-18T04:52:01.000+00:00,,
3902249914,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-08-17T21:37:50,-3.831138,53.326949,517.0,2022,8,5,2022-08-05T04:40:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-08-18T04:51:54.000+00:00,,
3902469533,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-08-17T21:37:50,-3.831138,53.326949,517.0,2022,8,5,2022-08-05T05:01:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-08-18T04:51:45.000+00:00,,
3902378795,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-08-20T19:02:39,-6.207728,54.096795,,2022,8,20,2022-08-20T12:24:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-08-24T21:42:06.000+00:00,,
3902578224,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-08-21T19:01:23,-6.209975,54.0976,8.0,2022,8,21,2022-08-21T12:36:34,['CONTINENT_DERIVED_FROM_COORDINATES'],2022-08-25T08:48:35.000+00:00,,
3903060084,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-08-23T16:23:35,-5.678528,54.668165,22.0,2022,8,23,2022-08-23T14:26:53,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-09-11T18:31:47.000+00:00,,
3923531615,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-08-25T09:53:38,-6.209549,54.097609,,2022,8,21,2022-08-21T13:26:55,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-10-02T10:31:48.000+00:00,,
3923523610,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-08-25T20:11:40,-5.677907,54.667904,14.0,2022,8,25,2022-08-25T19:16:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-09-29T08:36:28.000+00:00,,
3923223600,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-08-29T16:49:47,-5.67801,54.667926,11.0,2022,8,29,2022-08-29T16:21:54,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-09-29T08:37:44.000+00:00,,
3923648636,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-09-02T20:01:47,-5.67748,54.6671,,2022,9,2,2022-09-02T19:17:21,['CONTINENT_DERIVED_FROM_COORDINATES'],2022-09-29T08:22:11.000+00:00,,
3923610604,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-09-02T20:09:27,-5.677222,54.6675,,2022,9,2,2022-09-02T19:39:35,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-09-29T08:25:20.000+00:00,,
3903521637,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-09-07T15:22:19,-5.532361,54.624604,,2022,9,7,2022-09-07T14:06:24,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-10-09T13:53:30.000+00:00,,
3988852692,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-11-29T22:15:12,-5.709528,54.746905,6.0,2022,9,14,2022-09-14T11:57:20,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-12-01T17:37:35.000+00:00,,
4009842009,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-12-24T19:23:30,-6.111664,53.288189,1.0,2022,9,16,2022-09-16T19:18:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-12-26T01:44:22.000+00:00,,
3994043693,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2022-12-04T21:04:19,-6.161584,53.298841,78.0,2022,11,24,2022-11-24T18:15:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-12-08T00:15:19.000+00:00,,
3031613146,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-01-09T20:16:47,-5.670518,54.494036,3.0,2021,1,7,2021-01-07T14:51:47,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-01-10T21:38:00.000+00:00,,
3385047294,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-09-26T13:09:59,-5.62967,54.452908,,2021,1,7,2021-01-07T15:14:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-09-26T20:56:01.000+00:00,,
3771311889,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.479684,54.555618,100.0,2021,1,22,2021-01-22T00:00:00,"['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771308066,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.56004,54.659704,100.0,2021,1,26,2021-01-26T00:00:00,"['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771305822,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.677447,54.666506,100.0,2021,1,20,2021-01-20T00:00:00,"['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771310251,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.722304,54.668257,100.0,2021,1,27,2021-01-27T00:00:00,"['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771306912,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.882906,54.680156,100.0,2021,1,7,2021-01-07T00:00:00,"['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771308581,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.819825,54.708899,100.0,2021,1,27,2021-01-27T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771305519,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.822113,54.70973,100.0,2021,1,21,2021-01-21T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771311641,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.783084,54.721706,100.0,2021,1,27,2021-01-27T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771308159,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.694292,54.773617,100.0,2021,1,20,2021-01-20T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771304877,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.791676,54.846548,100.0,2021,1,25,2021-01-25T00:00:00,"['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3442477332,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.632,54.452,,2021,1,4,2021-01-04T00:00:00,"['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",,,
3079531092,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-02-01T18:27:17,-5.602872,54.541812,61.0,2021,2,1,2021-02-01T08:57:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-04-07T09:19:54.000+00:00,,
3415861525,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-02-01T18:27:20,-5.605408,54.54165,,2021,2,1,2021-02-01T09:04:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-11-26T17:09:07.000+00:00,,
3044612819,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-02-01T18:27:24,-5.605583,54.541387,,2021,2,1,2021-02-01T09:50:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-02-18T21:08:13.000+00:00,,
